id,date,season
20200920ATLDAL,2020-09-20T13:00:00,2020
20200920BUFMIA,2020-09-20T13:00:00,2020
20200920CARTAM,2020-09-20T13:00:00,2020
20200920NYGCHI,2020-09-20T13:00:00,2020
20200920MININD,2020-09-20T13:00:00,2020
20200920DENPIT,2020-09-20T13:00:00,2020
20200920DETGNB,2020-09-20T13:00:00,2020
20200920JAXTEN,2020-09-20T13:00:00,2020
20200920SFONYJ,2020-09-20T13:00:00,2020
20200920LARPHI,2020-09-20T13:00:00,2020
20200920WASARI,2020-09-20T16:05:00,2020
20200920BALHOU,2020-09-20T16:25:00,2020
20200920KANLAC,2020-09-20T16:25:00,2020
20200920NWESEA,2020-09-20T20:20:00,2020
20200921NORLVR,2020-09-21T20:15:00,2020
20200924MIAJAX,2020-09-24T20:20:00,2020
20200927CHIATL,2020-09-27T13:00:00,2020
20200927LARBUF,2020-09-27T13:00:00,2020
20200927CINPHI,2020-09-27T13:00:00,2020
20200927WASCLE,2020-09-27T13:00:00,2020
20200927HOUPIT,2020-09-27T13:00:00,2020
20200927TENMIN,2020-09-27T13:00:00,2020
20200927LVRNWE,2020-09-27T13:00:00,2020
20200927SFONYG,2020-09-27T13:00:00,2020
20200927CARLAC,2020-09-27T16:05:00,2020
20200927NYJIND,2020-09-27T16:05:00,2020
20200927DETARI,2020-09-27T16:25:00,2020
20200927DALSEA,2020-09-27T16:25:00,2020
20200927TAMDEN,2020-09-27T16:25:00,2020
20200927GNBNOR,2020-09-27T20:20:00,2020
20200928KANBAL,2020-09-28T20:15:00,2020
20201001DENNYJ,2020-10-01T20:20:00,2020
20201004ARICAR,2020-10-04T13:00:00,2020
20201004INDCHI,2020-10-04T13:00:00,2020
20201004JAXCIN,2020-10-04T13:00:00,2020
20201004CLEDAL,2020-10-04T13:00:00,2020
20201004NORDET,2020-10-04T13:00:00,2020
20201004MINHOU,2020-10-04T13:00:00,2020
20201004SEAMIA,2020-10-04T13:00:00,2020
20201004BALWAS,2020-10-04T13:00:00,2020
20201004LACTAM,2020-10-04T13:00:00,2020
20201004NYGLAR,2020-10-04T16:05:00,2020
20201004BUFLVR,2020-10-04T16:25:00,2020
20201004PHISFO,2020-10-04T20:20:00,2020
20201005NWEKAN,2020-10-05T19:05:00,2020
20201005ATLGNB,2020-10-05T20:15:00,2020
20201008TAMCHI,2020-10-08T20:20:00,2020
20201011CARATL,2020-10-11T13:00:00,2020
20201011CINBAL,2020-10-11T13:00:00,2020
20201011ARINYJ,2020-10-11T13:00:00,2020
20201011JAXHOU,2020-10-11T13:00:00,2020
20201011LVRKAN,2020-10-11T13:00:00,2020
20201011PHIPIT,2020-10-11T13:00:00,2020
20201011LARWAS,2020-10-11T13:00:00,2020
20201011MIASFO,2020-10-11T16:05:00,2020
20201011INDCLE,2020-10-11T16:25:00,2020
20201011NYGDAL,2020-10-11T16:25:00,2020
20201011MINSEA,2020-10-11T20:20:00,2020
20201012LACNOR,2020-10-12T20:15:00,2020
20201013BUFTEN,2020-10-13T19:00:00,2020
20201018DENNWE,2020-10-18T13:00:00,2020
20201018DETJAX,2020-10-18T13:00:00,2020
20201018ATLMIN,2020-10-18T13:00:00,2020
20201018CHICAR,2020-10-18T13:00:00,2020
20201018CININD,2020-10-18T13:00:00,2020
20201018CLEPIT,2020-10-18T13:00:00,2020
20201018HOUTEN,2020-10-18T13:00:00,2020
20201018WASNYG,2020-10-18T13:00:00,2020
20201018BALPHI,2020-10-18T13:00:00,2020
20201018NYJMIA,2020-10-18T16:05:00,2020
20201018GNBTAM,2020-10-18T16:25:00,2020
20201018LARSFO,2020-10-18T20:20:00,2020
20201019KANBUF,2020-10-19T17:00:00,2020
20201019ARIDAL,2020-10-19T20:15:00,2020
20201022NYGPHI,2020-10-22T20:20:00,2020
20201025GNBHOU,2020-10-25T13:00:00,2020
20201025PITTEN,2020-10-25T13:00:00,2020
20201025DETATL,2020-10-25T13:00:00,2020
20201025BUFNYJ,2020-10-25T13:00:00,2020
20201025CARNOR,2020-10-25T13:00:00,2020
20201025CLECIN,2020-10-25T13:00:00,2020
20201025DALWAS,2020-10-25T13:00:00,2020
20201025TAMLVR,2020-10-25T16:05:00,2020
20201025KANDEN,2020-10-25T16:25:00,2020
20201025SFONWE,2020-10-25T16:25:00,2020
20201025JAXLAC,2020-10-25T16:25:00,2020
20201025SEAARI,2020-10-25T20:20:00,2020
20201026CHILAR,2020-10-26T20:15:00,2020
20201029ATLCAR,2020-10-29T20:20:00,2020
20201101INDDET,2020-11-01T13:00:00,2020
20201101MINGNB,2020-11-01T13:00:00,2020
20201101LARMIA,2020-11-01T13:00:00,2020
20201101PITBAL,2020-11-01T13:00:00,2020
20201101NWEBUF,2020-11-01T13:00:00,2020
20201101TENCIN,2020-11-01T13:00:00,2020
20201101LVRCLE,2020-11-01T13:00:00,2020
20201101NYJKAN,2020-11-01T13:00:00,2020
20201101LACDEN,2020-11-01T16:05:00,2020
20201101SFOSEA,2020-11-01T16:25:00,2020
20201101NORCHI,2020-11-01T16:25:00,2020
20201101DALPHI,2020-11-01T20:20:00,2020
20201102TAMNYG,2020-11-02T20:15:00,2020
20201105GNBSFO,2020-11-05T20:20:00,2020
20201108BALIND,2020-11-08T13:00:00,2020
20201108DETMIN,2020-11-08T13:00:00,2020
20201108HOUJAX,2020-11-08T13:00:00,2020
20201108DENATL,2020-11-08T13:00:00,2020
20201108SEABUF,2020-11-08T13:00:00,2020
20201108CARKAN,2020-11-08T13:00:00,2020
20201108CHITEN,2020-11-08T13:00:00,2020
20201108NYGWAS,2020-11-08T13:00:00,2020
20201108LVRLAC,2020-11-08T16:05:00,2020
20201108MIAARI,2020-11-08T16:25:00,2020
20201108PITDAL,2020-11-08T16:25:00,2020
20201108NORTAM,2020-11-08T20:20:00,2020
20201109NWENYJ,2020-11-09T20:15:00,2020
20201112INDTEN,2020-11-12T20:20:00,2020
20201115HOUCLE,2020-11-15T13:00:00,2020
20201115WASDET,2020-11-15T13:00:00,2020
20201115JAXGNB,2020-11-15T13:00:00,2020
20201115TAMCAR,2020-11-15T13:00:00,2020
20201115PHINYG,2020-11-15T13:00:00,2020
20201115DENLVR,2020-11-15T16:05:00,2020
20201115LACMIA,2020-11-15T16:05:00,2020
20201115BUFARI,2020-11-15T16:05:00,2020
20201115CINPIT,2020-11-15T16:25:00,2020
20201115SFONOR,2020-11-15T16:25:00,2020
20201115SEALAR,2020-11-15T16:25:00,2020
20201115BALNWE,2020-11-15T20:20:00,2020
20201116MINCHI,2020-11-16T20:15:00,2020
20201119ARISEA,2020-11-19T20:20:00,2020
20201122ATLNOR,2020-11-22T13:00:00,2020
20201122CINWAS,2020-11-22T13:00:00,2020
20201122PHICLE,2020-11-22T13:00:00,2020
20201122NWEHOU,2020-11-22T13:00:00,2020
20201122PITJAX,2020-11-22T13:00:00,2020
20201122TENBAL,2020-11-22T13:00:00,2020
20201122DETCAR,2020-11-22T13:00:00,2020
20201122MIADEN,2020-11-22T16:05:00,2020
20201122NYJLAC,2020-11-22T16:05:00,2020
20201122GNBIND,2020-11-22T16:25:00,2020
20201122DALMIN,2020-11-22T16:25:00,2020
20201122KANLVR,2020-11-22T20:20:00,2020
20201123LARTAM,2020-11-23T20:15:00,2020
20201126HOUDET,2020-11-26T12:30:00,2020
20201126WASDAL,2020-11-26T16:30:00,2020
20201129LVRATL,2020-11-29T13:00:00,2020
20201129LACBUF,2020-11-29T13:00:00,2020
20201129NYGCIN,2020-11-29T13:00:00,2020
20201129CLEJAX,2020-11-29T13:00:00,2020
20201129TENIND,2020-11-29T13:00:00,2020
20201129ARINWE,2020-11-29T13:00:00,2020
20201129MIANYJ,2020-11-29T13:00:00,2020
20201129CARMIN,2020-11-29T13:00:00,2020
20201129NORDEN,2020-11-29T16:05:00,2020
20201129SFOLAR,2020-11-29T16:05:00,2020
20201129KANTAM,2020-11-29T16:25:00,2020
20201129CHIGNB,2020-11-29T20:20:00,2020
20201130SEAPHI,2020-11-30T20:15:00,2020
20201202BALPIT,2020-12-02T15:40:00,2020
20201206NORATL,2020-12-06T13:00:00,2020
20201206DETCHI,2020-12-06T13:00:00,2020
20201206CINMIA,2020-12-06T13:00:00,2020
20201206CLETEN,2020-12-06T13:00:00,2020
20201206INDHOU,2020-12-06T13:00:00,2020
20201206JAXMIN,2020-12-06T13:00:00,2020
20201206LVRNYJ,2020-12-06T13:00:00,2020
20201206LARARI,2020-12-06T16:05:00,2020
20201206NYGSEA,2020-12-06T16:05:00,2020
20201206PHIGNB,2020-12-06T16:25:00,2020
20201206NWELAC,2020-12-06T16:25:00,2020
20201206DENKAN,2020-12-06T20:20:00,2020
20201207WASPIT,2020-12-07T17:00:00,2020
20201207BUFSFO,2020-12-07T20:15:00,2020
20201208DALBAL,2020-12-08T20:05:00,2020
20201210NWELAR,2020-12-10T20:20:00,2020
20201213DENCAR,2020-12-13T13:00:00,2020
20201213HOUCHI,2020-12-13T13:00:00,2020
20201213DALCIN,2020-12-13T13:00:00,2020
20201213ARINYG,2020-12-13T13:00:00,2020
20201213TENJAX,2020-12-13T13:00:00,2020
20201213KANMIA,2020-12-13T13:00:00,2020
20201213MINTAM,2020-12-13T13:00:00,2020
20201213INDLVR,2020-12-13T16:05:00,2020
20201213NYJSEA,2020-12-13T16:05:00,2020
20201213ATLLAC,2020-12-13T16:25:00,2020
20201213GNBDET,2020-12-13T16:25:00,2020
20201213NORPHI,2020-12-13T16:25:00,2020
20201213WASSFO,2020-12-13T16:25:00,2020
20201213PITBUF,2020-12-13T20:20:00,2020
20201214BALCLE,2020-12-14T20:15:00,2020
20201217LACLVR,2020-12-17T20:20:00,2020
20201219BUFDEN,2020-12-19T16:30:00,2020
20201219CARGNB,2020-12-19T20:15:00,2020
20201220TAMATL,2020-12-20T13:00:00,2020
20201220CHIMIN,2020-12-20T13:00:00,2020
20201220HOUIND,2020-12-20T13:00:00,2020
20201220SFODAL,2020-12-20T13:00:00,2020
20201220DETTEN,2020-12-20T13:00:00,2020
20201220JAXBAL,2020-12-20T13:00:00,2020
20201220NWEMIA,2020-12-20T13:00:00,2020
20201220SEAWAS,2020-12-20T13:00:00,2020
20201220PHIARI,2020-12-20T16:05:00,2020
20201220NYJLAR,2020-12-20T16:05:00,2020
20201220KANNOR,2020-12-20T16:25:00,2020
20201220CLENYG,2020-12-20T20:20:00,2020
20201221PITCIN,2020-12-21T20:15:00,2020
20201225MINNOR,2020-12-25T16:30:00,2020
20201226TAMDET,2020-12-26T13:00:00,2020
20201226SFOARI,2020-12-26T16:30:00,2020
20201226MIALVR,2020-12-26T20:15:00,2020
20201227ATLKAN,2020-12-27T13:00:00,2020
20201227CHIJAX,2020-12-27T13:00:00,2020
20201227CINHOU,2020-12-27T13:00:00,2020
20201227CLENYJ,2020-12-27T13:00:00,2020
20201227INDPIT,2020-12-27T13:00:00,2020
20201227NYGBAL,2020-12-27T13:00:00,2020
20201227CARWAS,2020-12-27T16:05:00,2020
20201227DENLAC,2020-12-27T16:05:00,2020
20201227PHIDAL,2020-12-27T16:25:00,2020
20201227LARSEA,2020-12-27T16:25:00,2020
20201227TENGNB,2020-12-27T20:20:00,2020
20201228BUFNWE,2020-12-28T20:15:00,2020
20210103ATLTAM,2021-01-03T13:00:00,2020
20210103MIABUF,2021-01-03T13:00:00,2020
20210103BALCIN,2021-01-03T13:00:00,2020
20210103PITCLE,2021-01-03T13:00:00,2020
20210103DALNYG,2021-01-03T13:00:00,2020
20210103MINDET,2021-01-03T13:00:00,2020
20210103NYJNWE,2021-01-03T13:00:00,2020
20210103NORCAR,2021-01-03T16:25:00,2020
20210103GNBCHI,2021-01-03T16:25:00,2020
20210103JAXIND,2021-01-03T16:25:00,2020
20210103ARILAR,2021-01-03T16:25:00,2020
20210103LVRDEN,2021-01-03T16:25:00,2020
20210103TENHOU,2021-01-03T16:25:00,2020
20210103LACKAN,2021-01-03T16:25:00,2020
20210103SEASFO,2021-01-03T16:25:00,2020
20210103WASPHI,2021-01-03T20:20:00,2020
20210109INDBUF,2021-01-09T13:05:00,2020
20210109LARSEA,2021-01-09T16:40:00,2020
20210109TAMWAS,2021-01-09T20:15:00,2020
20210110BALTEN,2021-01-10T13:05:00,2020
20210110CHINOR,2021-01-10T16:40:00,2020
20210110CLEPIT,2021-01-10T20:15:00,2020
20210116LARGNB,2021-01-16T16:35:00,2020
20210116BALBUF,2021-01-16T20:15:00,2020
20210117CLEKAN,2021-01-17T15:05:00,2020
20210117TAMNOR,2021-01-17T18:40:00,2020
20210124TAMGNB,2021-01-24T15:05:00,2020
20210124BUFKAN,2021-01-24T18:40:00,2020
20210207TAMKAN,2021-02-07T18:30:00,2020
20210909DALTAM,2021-09-09T20:20:00,2021
20210912PHIATL,2021-09-12T13:00:00,2021
20210912PITBUF,2021-09-12T13:00:00,2021
20210912NYJCAR,2021-09-12T13:00:00,2021
20210912MINCIN,2021-09-12T13:00:00,2021
20210912SEAIND,2021-09-12T13:00:00,2021
20210912ARITEN,2021-09-12T13:00:00,2021
20210912SFODET,2021-09-12T13:00:00,2021
20210912JAXHOU,2021-09-12T13:00:00,2021
20210912LACWAS,2021-09-12T13:00:00,2021
20210912CLEKAN,2021-09-12T16:25:00,2021
20210912DENNYG,2021-09-12T16:25:00,2021
20210912GNBNOR,2021-09-12T16:25:00,2021
20210912MIANWE,2021-09-12T16:25:00,2021
20210912CHILAR,2021-09-12T20:20:00,2021
20210913BALLVR,2021-09-13T20:15:00,2021
20210916NYGWAS,2021-09-16T20:20:00,2021
20210919BUFMIA,2021-09-19T13:00:00,2021
20210919NORCAR,2021-09-19T13:00:00,2021
20210919CINCHI,2021-09-19T13:00:00,2021
20210919HOUCLE,2021-09-19T13:00:00,2021
20210919LARIND,2021-09-19T13:00:00,2021
20210919DENJAX,2021-09-19T13:00:00,2021
20210919NWENYJ,2021-09-19T13:00:00,2021
20210919SFOPHI,2021-09-19T13:00:00,2021
20210919LVRPIT,2021-09-19T13:00:00,2021
20210919ATLTAM,2021-09-19T16:05:00,2021
20210919MINARI,2021-09-19T16:05:00,2021
20210919DALLAC,2021-09-19T16:25:00,2021
20210919TENSEA,2021-09-19T16:25:00,2021
20210919KANBAL,2021-09-19T20:20:00,2021
20210920DETGNB,2021-09-20T20:15:00,2021
20210923CARHOU,2021-09-23T20:20:00,2021
20210926ATLNYG,2021-09-26T13:00:00,2021
20210926WASBUF,2021-09-26T13:00:00,2021
20210926CHICLE,2021-09-26T13:00:00,2021
20210926CINPIT,2021-09-26T13:00:00,2021
20210926INDTEN,2021-09-26T13:00:00,2021
20210926ARIJAX,2021-09-26T13:00:00,2021
20210926BALDET,2021-09-26T13:00:00,2021
20210926LACKAN,2021-09-26T13:00:00,2021
20210926NORNWE,2021-09-26T13:00:00,2021
20210926NYJDEN,2021-09-26T16:05:00,2021
20210926MIALVR,2021-09-26T16:05:00,2021
20210926SEAMIN,2021-09-26T16:25:00,2021
20210926TAMLAR,2021-09-26T16:25:00,2021
20210926GNBSFO,2021-09-26T20:20:00,2021
20210927PHIDAL,2021-09-27T20:15:00,2021
20210930JAXCIN,2021-09-30T20:20:00,2021
20211003WASATL,2021-10-03T13:00:00,2021
20211003HOUBUF,2021-10-03T13:00:00,2021
20211003CARDAL,2021-10-03T13:00:00,2021
20211003DETCHI,2021-10-03T13:00:00,2021
20211003CLEMIN,2021-10-03T13:00:00,2021
20211003INDMIA,2021-10-03T13:00:00,2021
20211003KANPHI,2021-10-03T13:00:00,2021
20211003NYGNOR,2021-10-03T13:00:00,2021
20211003TENNYJ,2021-10-03T13:00:00,2021
20211003ARILAR,2021-10-03T16:05:00,2021
20211003SEASFO,2021-10-03T16:05:00,2021
20211003BALDEN,2021-10-03T16:25:00,2021
20211003PITGNB,2021-10-03T16:25:00,2021
20211003TAMNWE,2021-10-03T20:20:00,2021
20211004LVRLAC,2021-10-04T20:15:00,2021
20211007LARSEA,2021-10-07T20:20:00,2021
20211010NYJATL,2021-10-10T09:30:00,2021
20211010PHICAR,2021-10-10T13:00:00,2021
20211010GNBCIN,2021-10-10T13:00:00,2021
20211010DENPIT,2021-10-10T13:00:00,2021
20211010DETMIN,2021-10-10T13:00:00,2021
20211010NWEHOU,2021-10-10T13:00:00,2021
20211010TENJAX,2021-10-10T13:00:00,2021
20211010MIATAM,2021-10-10T13:00:00,2021
20211010NORWAS,2021-10-10T13:00:00,2021
20211010CHILVR,2021-10-10T16:05:00,2021
20211010CLELAC,2021-10-10T16:05:00,2021
20211010SFOARI,2021-10-10T16:25:00,2021
20211010NYGDAL,2021-10-10T16:25:00,2021
20211010BUFKAN,2021-10-10T20:20:00,2021
20211011INDBAL,2021-10-11T20:15:00,2021
20211014TAMPHI,2021-10-14T20:20:00,2021
20211017MIAJAX,2021-10-17T09:30:00,2021
20211017MINCAR,2021-10-17T13:00:00,2021
20211017GNBCHI,2021-10-17T13:00:00,2021
20211017CINDET,2021-10-17T13:00:00,2021
20211017HOUIND,2021-10-17T13:00:00,2021
20211017KANWAS,2021-10-17T13:00:00,2021
20211017LARNYG,2021-10-17T13:00:00,2021
20211017LACBAL,2021-10-17T13:00:00,2021
20211017ARICLE,2021-10-17T16:05:00,2021
20211017DALNWE,2021-10-17T16:25:00,2021
20211017LVRDEN,2021-10-17T16:25:00,2021
20211017SEAPIT,2021-10-17T20:20:00,2021
20211018BUFTEN,2021-10-18T20:15:00,2021
20211021DENCLE,2021-10-21T20:20:00,2021
20211024ATLMIA,2021-10-24T13:00:00,2021
20211024CARNYG,2021-10-24T13:00:00,2021
20211024CINBAL,2021-10-24T13:00:00,2021
20211024WASGNB,2021-10-24T13:00:00,2021
20211024KANTEN,2021-10-24T13:00:00,2021
20211024NYJNWE,2021-10-24T13:00:00,2021
20211024DETLAR,2021-10-24T16:05:00,2021
20211024PHILVR,2021-10-24T16:05:00,2021
20211024CHITAM,2021-10-24T16:25:00,2021
20211024HOUARI,2021-10-24T16:25:00,2021
20211024INDSFO,2021-10-24T20:20:00,2021
20211025NORSEA,2021-10-25T20:15:00,2021
20211028GNBARI,2021-10-28T20:20:00,2021
20211031CARATL,2021-10-31T13:00:00,2021
20211031MIABUF,2021-10-31T13:00:00,2021
20211031SFOCHI,2021-10-31T13:00:00,2021
20211031CINNYJ,2021-10-31T13:00:00,2021
20211031PITCLE,2021-10-31T13:00:00,2021
20211031TENIND,2021-10-31T13:00:00,2021
20211031PHIDET,2021-10-31T13:00:00,2021
20211031LARHOU,2021-10-31T13:00:00,2021
20211031JAXSEA,2021-10-31T16:05:00,2021
20211031NWELAC,2021-10-31T16:05:00,2021
20211031TAMNOR,2021-10-31T16:25:00,2021
20211031WASDEN,2021-10-31T16:25:00,2021
20211031DALMIN,2021-10-31T20:20:00,2021
20211101NYGKAN,2021-11-01T20:15:00,2021
20211104NYJIND,2021-11-04T20:20:00,2021
20211107ATLNOR,2021-11-07T13:00:00,2021
20211107BUFJAX,2021-11-07T13:00:00,2021
20211107DENDAL,2021-11-07T13:00:00,2021
20211107MINBAL,2021-11-07T13:00:00,2021
20211107NWECAR,2021-11-07T13:00:00,2021
20211107CLECIN,2021-11-07T13:00:00,2021
20211107HOUMIA,2021-11-07T13:00:00,2021
20211107LVRNYG,2021-11-07T13:00:00,2021
20211107LACPHI,2021-11-07T16:05:00,2021
20211107ARISFO,2021-11-07T16:25:00,2021
20211107GNBKAN,2021-11-07T16:25:00,2021
20211107TENLAR,2021-11-07T20:20:00,2021
20211108CHIPIT,2021-11-08T20:15:00,2021
20211111BALMIA,2021-11-11T20:20:00,2021
20211114ATLDAL,2021-11-14T13:00:00,2021
20211114BUFNYJ,2021-11-14T13:00:00,2021
20211114DETPIT,2021-11-14T13:00:00,2021
20211114NORTEN,2021-11-14T13:00:00,2021
20211114TAMWAS,2021-11-14T13:00:00,2021
20211114CLENWE,2021-11-14T13:00:00,2021
20211114JAXIND,2021-11-14T13:00:00,2021
20211114MINLAC,2021-11-14T16:05:00,2021
20211114CARARI,2021-11-14T16:05:00,2021
20211114PHIDEN,2021-11-14T16:25:00,2021
20211114SEAGNB,2021-11-14T16:25:00,2021
20211114KANLVR,2021-11-14T20:20:00,2021
20211115LARSFO,2021-11-15T20:15:00,2021
20211118NWEATL,2021-11-18T20:20:00,2021
20211121INDBUF,2021-11-21T13:00:00,2021
20211121BALCHI,2021-11-21T13:00:00,2021
20211121HOUTEN,2021-11-21T13:00:00,2021
20211121SFOJAX,2021-11-21T13:00:00,2021
20211121NORPHI,2021-11-21T13:00:00,2021
20211121WASCAR,2021-11-21T13:00:00,2021
20211121DETCLE,2021-11-21T13:00:00,2021
20211121GNBMIN,2021-11-21T13:00:00,2021
20211121MIANYJ,2021-11-21T13:00:00,2021
20211121CINLVR,2021-11-21T16:05:00,2021
20211121DALKAN,2021-11-21T16:25:00,2021
20211121ARISEA,2021-11-21T16:25:00,2021
20211121PITLAC,2021-11-21T20:20:00,2021
20211122NYGTAM,2021-11-22T20:15:00,2021
20211125CHIDET,2021-11-25T12:30:00,2021
20211125LVRDAL,2021-11-25T16:30:00,2021
20211125BUFNOR,2021-11-25T20:20:00,2021
20211128ATLJAX,2021-11-28T13:00:00,2021
20211128PITCIN,2021-11-28T13:00:00,2021
20211128NYJHOU,2021-11-28T13:00:00,2021
20211128PHINYG,2021-11-28T13:00:00,2021
20211128CARMIA,2021-11-28T13:00:00,2021
20211128TAMIND,2021-11-28T13:00:00,2021
20211128TENNWE,2021-11-28T13:00:00,2021
20211128LACDEN,2021-11-28T16:05:00,2021
20211128MINSFO,2021-11-28T16:25:00,2021
20211128LARGNB,2021-11-28T16:25:00,2021
20211128CLEBAL,2021-11-28T20:20:00,2021
20211129SEAWAS,2021-11-29T20:15:00,2021
20211202DALNOR,2021-12-02T20:20:00,2021
20211205TAMATL,2021-12-05T13:00:00,2021
20211205ARICHI,2021-12-05T13:00:00,2021
20211205LACCIN,2021-12-05T13:00:00,2021
20211205MINDET,2021-12-05T13:00:00,2021
20211205PHINYJ,2021-12-05T13:00:00,2021
20211205INDHOU,2021-12-05T13:00:00,2021
20211205NYGMIA,2021-12-05T13:00:00,2021
20211205SFOSEA,2021-12-05T16:00:00,2021
20211205WASLVR,2021-12-05T16:05:00,2021
20211205JAXLAR,2021-12-05T16:25:00,2021
20211205BALPIT,2021-12-05T16:25:00,2021
20211205DENKAN,2021-12-05T20:20:00,2021
20211206NWEBUF,2021-12-06T20:15:00,2021
20211209PITMIN,2021-12-09T20:20:00,2021
20211212ATLCAR,2021-12-12T13:00:00,2021
20211212SFOCIN,2021-12-12T13:00:00,2021
20211212BALCLE,2021-12-12T13:00:00,2021
20211212DALWAS,2021-12-12T13:00:00,2021
20211212SEAHOU,2021-12-12T13:00:00,2021
20211212JAXTEN,2021-12-12T13:00:00,2021
20211212LVRKAN,2021-12-12T13:00:00,2021
20211212NORNYJ,2021-12-12T13:00:00,2021
20211212DETDEN,2021-12-12T16:05:00,2021
20211212NYGLAC,2021-12-12T16:05:00,2021
20211212BUFTAM,2021-12-12T16:25:00,2021
20211212CHIGNB,2021-12-12T20:20:00,2021
20211213LARARI,2021-12-13T20:15:00,2021
20211216KANLAC,2021-12-16T20:20:00,2021
20211218NWEIND,2021-12-18T20:20:00,2021
20211219CARBUF,2021-12-19T13:00:00,2021
20211219ARIDET,2021-12-19T13:00:00,2021
20211219DALNYG,2021-12-19T13:00:00,2021
20211219GNBBAL,2021-12-19T13:00:00,2021
20211219HOUJAX,2021-12-19T13:00:00,2021
20211219NYJMIA,2021-12-19T13:00:00,2021
20211219TENPIT,2021-12-19T13:00:00,2021
20211219ATLSFO,2021-12-19T16:05:00,2021
20211219CINDEN,2021-12-19T16:05:00,2021
20211219NORTAM,2021-12-19T20:20:00,2021
20211220LVRCLE,2021-12-20T17:00:00,2021
20211220MINCHI,2021-12-20T20:15:00,2021
20211221WASPHI,2021-12-21T19:00:00,2021
20211221SEALAR,2021-12-21T19:00:00,2021
20211223SFOTEN,2021-12-23T20:20:00,2021
20211225CLEGNB,2021-12-25T16:30:00,2021
20211225INDARI,2021-12-25T20:15:00,2021
20211226DETATL,2021-12-26T13:00:00,2021
20211226BUFNWE,2021-12-26T13:00:00,2021
20211226TAMCAR,2021-12-26T13:00:00,2021
20211226BALCIN,2021-12-26T13:00:00,2021
20211226LACHOU,2021-12-26T13:00:00,2021
20211226JAXNYJ,2021-12-26T13:00:00,2021
20211226LARMIN,2021-12-26T13:00:00,2021
20211226NYGPHI,2021-12-26T13:00:00,2021
20211226CHISEA,2021-12-26T16:05:00,2021
20211226DENLVR,2021-12-26T16:25:00,2021
20211226PITKAN,2021-12-26T16:25:00,2021
20211226WASDAL,2021-12-26T20:20:00,2021
20211227MIANOR,2021-12-27T20:15:00,2021
20220102ATLBUF,2022-01-02T13:00:00,2021
20220102CARNOR,2022-01-02T13:00:00,2021
20220102NYGCHI,2022-01-02T13:00:00,2021
20220102KANCIN,2022-01-02T13:00:00,2021
20220102LVRIND,2022-01-02T13:00:00,2021
20220102ARIDAL,2022-01-02T13:00:00,2021
20220102JAXNWE,2022-01-02T13:00:00,2021
20220102MIATEN,2022-01-02T13:00:00,2021
20220102TAMNYJ,2022-01-02T13:00:00,2021
20220102PHIWAS,2022-01-02T13:00:00,2021
20220102DENLAC,2022-01-02T16:05:00,2021
20220102HOUSFO,2022-01-02T16:05:00,2021
20220102DETSEA,2022-01-02T16:25:00,2021
20220102LARBAL,2022-01-02T16:25:00,2021
20220102MINGNB,2022-01-02T20:20:00,2021
20220103CLEPIT,2022-01-03T20:15:00,2021
20220108KANDEN,2022-01-08T16:30:00,2021
20220108DALPHI,2022-01-08T20:15:00,2021
20220109NORATL,2022-01-09T13:00:00,2021
20220109NYJBUF,2022-01-09T13:00:00,2021
20220109CARTAM,2022-01-09T13:00:00,2021
20220109CHIMIN,2022-01-09T13:00:00,2021
20220109CINCLE,2022-01-09T13:00:00,2021
20220109INDJAX,2022-01-09T13:00:00,2021
20220109GNBDET,2022-01-09T13:00:00,2021
20220109TENHOU,2022-01-09T13:00:00,2021
20220109NWEMIA,2022-01-09T13:00:00,2021
20220109WASNYG,2022-01-09T13:00:00,2021
20220109PITBAL,2022-01-09T13:00:00,2021
20220109SEAARI,2022-01-09T16:25:00,2021
20220109SFOLAR,2022-01-09T16:25:00,2021
20220109LACLVR,2022-01-09T20:25:00,2021
20220115LVRCIN,2022-01-15T16:30:00,2021
20220115NWEBUF,2022-01-15T20:15:00,2021
20220116PHITAM,2022-01-16T13:00:00,2021
20220116SFODAL,2022-01-16T16:40:00,2021
20220116PITKAN,2022-01-16T20:15:00,2021
20220117ARILAR,2022-01-17T20:15:00,2021
20220122CINTEN,2022-01-22T16:30:00,2021
20220122SFOGNB,2022-01-22T20:15:00,2021
20220123LARTAM,2022-01-23T15:00:00,2021
20220123BUFKAN,2022-01-23T18:30:00,2021
20220130CINKAN,2022-01-30T15:00:00,2021
20220130SFOLAR,2022-01-30T18:30:00,2021
20220213LARCIN,2022-02-13T18:30:00,2021
20220908BUFLAR,2022-09-08T20:20:00,2022
20220911NORATL,2022-09-11T13:00:00,2022
20220911CLECAR,2022-09-11T13:00:00,2022
20220911SFOCHI,2022-09-11T13:00:00,2022
20220911PITCIN,2022-09-11T13:00:00,2022
20220911INDHOU,2022-09-11T13:00:00,2022
20220911PHIDET,2022-09-11T13:00:00,2022
20220911JAXWAS,2022-09-11T13:00:00,2022
20220911NWEMIA,2022-09-11T13:00:00,2022
20220911BALNYJ,2022-09-11T13:00:00,2022
20220911KANARI,2022-09-11T16:25:00,2022
20220911GNBMIN,2022-09-11T16:25:00,2022
20220911NYGTEN,2022-09-11T16:25:00,2022
20220911LVRLAC,2022-09-11T16:25:00,2022
20220911TAMDAL,2022-09-11T20:20:00,2022
